2.152126050729967993e-10 -1.387840934826409288e-08 2.378891260497040264e-07 -1.063615850201201002e-06
-1.387840934826418718e-08 9.017413078704319178e-07 -1.564930719720958389e-05 7.071220270957816428e-05
2.378891260497083674e-07 -1.564930719720976007e-05 2.774983236127650491e-04 -1.279149947005158361e-03
-1.063615850201232554e-06 7.071220270957972282e-05 -1.279149947005171588e-03 6.078136567979156371e-03
