4.063128330016458345e-07 -1.853309578580354111e-05 1.275052869057756195e-04
-1.853309578580354111e-05 8.735233222102706903e-04 -6.214365585417559387e-03
1.275052869057756195e-04 -6.214365585417559387e-03 4.934667905803927224e-02
